uni	Participant	Start	culture_problem	culture_solution	culture_helpless	culture_victim	cishet_problem	cishet_victim	cishet_solution	cishet_helpless	sgm_victim	sgm_problem	sgm_helpless	sgm_solution	school_problem	school_solution	school_victim	school_helpless	community_problem	community_solution	community_helpless	community_victim
school0	32	508	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	32	697	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	40	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False
school0	40	601	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school0	81	215	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school0	81	1477	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	96	0	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school0	96	323	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	96	431	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	96	593	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	96	1003	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	96	1305	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	96	1961	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	96	2181	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	96	2493	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	96	2578	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	104	99	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	104	1010	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	111	112	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	111	166	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	111	925	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	111	978	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	112	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school0	112	402	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	112	621	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	113	366	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	113	401	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	117	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	False
school0	117	948	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	117	1259	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	118	0	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False
school0	118	551	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	118	833	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	118	904	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	118	1123	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	118	1498	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	118	1608	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	120	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	False
school0	126	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school0	127	114	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	133	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school0	133	705	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	146	126	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	146	447	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	148	579	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	148	606	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	161	129	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	161	1215	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	161	1435	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	165	497	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	165	732	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	176	627	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	185	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	185	68	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	185	176	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
school0	185	234	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	185	737	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	185	1050	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
school0	196	332	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False
school0	196	1429	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	200	0	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	211	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	211	1012	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	211	1674	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	211	2788	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school0	212	259	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	212	1095	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	216	131	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	216	302	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	216	726	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	219	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
school0	219	155	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	219	255	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	219	490	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	219	711	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	219	1394	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	222	496	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	232	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	232	304	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	238	263	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	238	579	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	238	907	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	238	1256	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school0	238	1441	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	238	1669	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	241	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
school0	241	219	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school0	241	969	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False
school0	246	372	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	246	720	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	248	0	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False
school0	253	73	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	253	266	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	253	476	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school0	253	713	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	253	878	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	253	1407	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	263	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	263	241	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	266	256	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	266	458	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	266	1039	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school0	268	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	268	467	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	269	0	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school0	269	162	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	269	434	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False
school0	274	142	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	274	597	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	274	976	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	282	294	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	282	658	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	288	264	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	288	572	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	290	0	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False
school0	290	406	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	290	935	False	False	False	False	False	False	False	False	True	False	True	True	False	False	False	False	False	False	False	False
school0	290	1372	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	290	2651	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False
school0	290	3092	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	290	3477	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
school0	290	4121	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	290	4540	False	False	False	False	False	False	True	False	True	False	False	False	True	True	False	False	False	False	False	False
school0	296	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	296	195	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school0	296	1390	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	297	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school0	297	116	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	297	438	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	298	0	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	298	270	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school0	298	1353	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	298	1652	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	298	1901	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	302	805	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	303	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	303	109	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	303	402	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True
school0	304	204	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	305	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	305	305	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	305	464	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	305	844	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	308	731	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False
school0	311	82	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	311	315	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	311	1017	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	311	1231	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	311	1466	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	311	1920	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	311	2282	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	312	1065	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	314	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	314	63	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	314	140	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	314	445	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	314	824	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	314	867	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	315	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	315	64	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	315	135	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	315	452	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	316	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	316	72	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	316	157	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	322	179	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	322	302	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	322	502	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	322	738	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	322	962	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True
school0	322	1189	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	322	1298	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	322	1629	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	322	1796	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	False	True
school0	324	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False
school0	324	485	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	324	1155	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	324	1380	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	324	1717	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	325	0	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False
school0	325	130	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	325	434	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	325	622	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	325	728	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	326	203	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school0	326	550	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	326	1375	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False
school0	326	2300	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	329	0	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	329	231	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	329	646	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	329	794	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	329	1185	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	329	1413	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	329	1643	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	332	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	332	272	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	332	588	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school0	332	833	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	332	896	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	332	1183	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	332	1280	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	333	0	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
school0	333	98	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	333	319	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school0	333	1018	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	343	107	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False
school0	343	354	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	344	1039	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	344	1381	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
school0	347	0	False	True	False	False	False	False	True	False	False	False	False	True	False	True	False	False	False	False	False	False
school0	347	237	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	True	False	True	False
school0	347	861	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school0	347	1127	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False
school0	347	1298	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	True	False
school0	349	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school0	349	163	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	357	0	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
school0	358	0	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	358	209	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False
school0	358	552	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	358	658	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	360	0	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	360	168	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False
school0	360	273	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	360	911	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school0	360	1077	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	361	111	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	361	262	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False
school0	361	458	False	False	False	False	True	False	False	False	False	False	True	True	False	False	False	True	False	False	False	False
school0	361	742	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school0	361	1000	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	362	0	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	False	False
school0	362	139	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	362	410	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	362	832	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school0	362	1620	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False
school0	362	1940	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school0	362	2077	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	3	323	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	3	482	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	3	829	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	3	1023	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	3	1243	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	6	226	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	9	303	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	9	383	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	9	572	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	9	689	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	9	887	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	9	985	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False
school5	9	1058	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	15	643	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False
school5	15	727	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	19	193	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	22	331	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	22	439	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	23	201	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	23	277	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	23	430	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	23	501	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	23	723	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	24	284	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	24	334	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	27	127	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	27	306	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	27	407	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False
school5	27	610	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	27	669	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	27	1378	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	28	484	False	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False
school5	28	839	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	28	1423	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False
school5	28	1736	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	28	1854	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False
school5	28	2059	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False
school5	28	2128	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
school5	28	2229	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True
school5	28	2731	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
school5	28	3143	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False
school5	28	3680	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	False	False	False	False
school5	28	3814	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
school5	28	4184	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False
school5	29	208	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False
school5	30	165	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	30	261	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	30	582	False	False	False	False	True	False	True	False	True	False	False	False	False	False	False	False	False	False	False	True
school5	30	1393	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False
school5	30	1620	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False
school5	34	376	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False
school5	34	481	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
school5	34	681	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
school5	34	739	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
